customer_id,product_id,basket_date,basket_count
38317010,41985930,6/3/2019,2
12164942,2517555,6/3/2019,2
10462291,49645771,6/3/2019,2
395208,42747914,6/3/2019,2
5373830,40121955,6/3/2019,2
12970796,49619881,6/3/2019,2
27330072,46702228,6/3/2019,2
43153168,34913531,6/3/2019,2
3923150,48013553,6/4/2019,2
18599284,36907858,6/3/2019,2
25201708,42694589,6/3/2019,2
11107767,46130148,6/3/2019,2
1578791,31374330,6/3/2019,2
12870354,1070104,6/3/2019,2
1578791,3563399,6/3/2019,2
13902871,39214141,6/3/2019,2
10524464,38969825,6/3/2019,3
7935393,52204803,6/3/2019,2
26098430,33123090,6/3/2019,2
13903158,50436425,6/3/2019,2
1253161,4596800,6/3/2019,3
41660301,32620197,6/3/2019,2
11766081,42706359,6/3/2019,2
10360190,32938872,6/3/2019,2
30848027,4329542,6/3/2019,2
10113788,41090289,6/3/2019,3
14723671,35498029,6/3/2019,2
42416905,4473351,6/3/2019,2
21502393,47048407,6/3/2019,2
16439769,112352,6/3/2019,2
1806155,35559045,6/3/2019,3
1723105,3775491,6/3/2019,2
42237369,6423109,6/3/2019,3
1201889,50356994,6/3/2019,2
7107786,31639073,6/3/2019,2
17665678,42658819,6/2/2019,2
15839894,48227185,6/2/2019,2
7444936,37144332,6/2/2019,2
3669650,48228406,6/3/2019,2
6058905,32908442,6/3/2019,2
12825437,33061423,6/3/2019,2
14179514,40747801,6/3/2019,2
1750997,42867019,6/2/2019,2
17909829,35375120,6/3/2019,3
8198194,48598198,6/3/2019,2
17529574,47077678,6/3/2019,2
43130754,32993830,6/2/2019,2
9246841,31716765,6/2/2019,2
1059457,50947802,6/3/2019,2
27617986,32568010,6/3/2019,2
11919834,42355797,6/3/2019,2
8397312,37356701,6/2/2019,2
2577250,41690975,6/2/2019,2
8723848,852318,6/2/2019,2
6099415,3480404,6/2/2019,2
13256379,35717795,6/2/2019,2
22666145,32919787,6/2/2019,2
2419559,6427917,6/2/2019,2
23259071,36504214,6/2/2019,2
36096454,40297410,6/2/2019,2
10182760,43524799,6/2/2019,2
39964265,49540623,6/2/2019,2
29541442,32056128,6/2/2019,2
11359398,1069623,6/2/2019,2
42617452,2585437,6/2/2019,2
13678707,6636354,6/2/2019,2
38035885,33185776,6/2/2019,2
8436327,44577672,6/2/2019,2
14718433,35361547,6/2/2019,2
14961410,43524724,6/2/2019,2
35460831,47893365,6/2/2019,4
19141129,35627526,6/2/2019,2
24141604,1069266,6/2/2019,2
11609427,1069868,6/2/2019,2
14543953,6306170,6/2/2019,2
33983910,45342771,6/2/2019,2
41996996,5977586,6/2/2019,2
4973716,42334702,6/2/2019,2
5994381,47314546,6/2/2019,2
33408597,46574064,6/2/2019,2
32833148,43592805,6/2/2019,2
36137129,46708411,6/2/2019,2
11903705,43886086,6/2/2019,2
21876547,48397922,6/2/2019,2
8992082,37935150,6/2/2019,2
6301450,41695547,6/2/2019,2
23685843,32031654,6/2/2019,2
30022979,48973579,6/2/2019,2
34320424,39646280,6/2/2019,2
6724636,43294577,6/3/2019,2
31625922,36508488,6/3/2019,2
10742708,44048838,6/3/2019,2
12494756,511199,6/3/2019,2
13309524,50773673,6/1/2019,2
15264340,48705107,6/1/2019,2
41555612,48895802,6/1/2019,2
35499502,48011405,6/1/2019,3
21393306,51303761,6/1/2019,2
32936257,39217639,6/1/2019,2
11921421,49640758,6/1/2019,2
9927857,48678548,6/1/2019,2
36151937,48919631,6/1/2019,2
21046425,34975579,6/1/2019,2
16945810,48974802,6/1/2019,2
38436981,31442655,6/1/2019,3
23130850,31276757,6/1/2019,2
13402697,31150300,6/1/2019,2
25172860,46191008,6/1/2019,2
4332957,44605761,6/1/2019,4
43061105,724506,6/1/2019,2
25459528,39446867,6/1/2019,2
15422261,34214476,6/1/2019,2
16772676,31342126,6/1/2019,2
1586489,48790839,6/1/2019,2
23756347,48554457,6/1/2019,2
11590762,49932129,6/1/2019,2
16515800,43258073,6/1/2019,2
1414061,47081476,6/1/2019,2
12938301,1869259,6/1/2019,2
1414061,45642431,6/1/2019,2
28345028,36323811,6/1/2019,2
17057824,46808776,6/1/2019,2
21899512,42033035,6/1/2019,2
21302162,50672516,6/1/2019,2
16713260,31308598,6/1/2019,2
28897095,32241530,6/1/2019,2
26731518,49221081,6/1/2019,2
32372820,46485146,6/1/2019,3
20663005,48493312,6/1/2019,2
14833732,44926968,6/1/2019,2
41019444,31256173,6/1/2019,2
30701956,4134939,6/1/2019,2
11180430,51844347,6/1/2019,2
10635836,38628358,6/1/2019,2
843464,875129,6/1/2019,2
13839071,40936681,6/1/2019,2
12138383,49306573,6/1/2019,2
43020756,38426344,6/1/2019,2
11271543,420512,6/1/2019,2
12728762,40567474,6/1/2019,2
15133258,44602425,6/1/2019,2
30784368,31692133,6/1/2019,2
20698372,1069826,6/1/2019,2
21064124,48675707,6/1/2019,2
15390197,32098818,5/31/2019,2
42716726,32283589,5/31/2019,3
10754268,48247654,5/31/2019,2
41678383,51369224,5/31/2019,2
21708003,34720132,5/31/2019,2
4718171,50416679,6/1/2019,2
14183600,32242274,6/1/2019,2
38874792,34585783,5/31/2019,2
38267461,31316696,6/1/2019,2
23159389,46948784,6/1/2019,2
39414972,35713996,6/1/2019,2
4620095,31114445,5/31/2019,2
24561365,41520088,5/31/2019,2
40146363,35382499,5/31/2019,2
26591599,3154407,5/31/2019,2
31605955,42671449,5/31/2019,2
4614054,42695503,5/31/2019,3
15032011,4234731,5/31/2019,2
20428942,34827275,5/31/2019,2
37967678,33750021,5/31/2019,2
14187240,37180076,5/31/2019,2
18377299,44863918,5/31/2019,3
12939583,86593,5/31/2019,2
10144086,7587271,5/31/2019,2
11930089,48410660,5/31/2019,2
35976421,43737432,5/31/2019,2
2645420,41048238,5/31/2019,2
3193267,46575015,5/31/2019,2
23083174,6862788,5/31/2019,2
7731638,34203129,5/31/2019,2
25245147,39338391,5/31/2019,2
22646340,32354400,5/31/2019,2
11299334,49542664,5/31/2019,2
22376708,6027014,5/31/2019,2
17709000,41188619,5/31/2019,2
14366807,6873705,5/31/2019,2
14274401,46551829,5/31/2019,2
5908037,49652048,5/31/2019,2
36531508,31570695,5/31/2019,2
2843485,31780328,5/31/2019,2
42080580,42014043,5/30/2019,2
6714000,85702,5/30/2019,2
1441203,41831855,5/31/2019,2
2029044,46478520,5/30/2019,2
6390226,37961684,5/31/2019,2
23873565,34633765,5/30/2019,2
42324827,35609101,5/30/2019,2
26554929,37197658,5/30/2019,5
10002881,46386350,5/30/2019,3
21073893,41775102,5/30/2019,3
17921229,43504302,5/30/2019,2
25453329,47103092,5/30/2019,6
15331321,40929119,5/30/2019,2
42932555,34397758,5/31/2019,2
13387319,36947592,5/31/2019,2
850996,31948259,5/31/2019,2
32339704,32024144,5/31/2019,2
3531374,51168928,5/31/2019,2
42583456,32735605,5/31/2019,2
284268,47898435,5/31/2019,2
3211353,33698052,5/31/2019,2
6099568,3735259,5/31/2019,2
1051979,31671481,5/31/2019,2
42037448,43474411,5/31/2019,2
909317,1263681,5/31/2019,2
42957091,34792459,5/31/2019,2
39913245,49002975,5/31/2019,2
1715429,50866317,5/31/2019,3
8825007,40557267,5/31/2019,2
40030193,50031943,5/31/2019,2
15318789,50477352,5/31/2019,2
10044922,38230301,5/31/2019,2
40743612,50799022,5/31/2019,2
6532399,51242329,5/31/2019,2
10596298,32195697,5/31/2019,2
3813725,42576544,5/31/2019,2
3486676,48504580,5/31/2019,2
17310682,42695475,5/31/2019,3
22377527,6896416,5/31/2019,3
20324031,6990730,5/31/2019,2
41252196,34392696,5/31/2019,2
10515884,34688892,5/31/2019,2
920644,31784306,5/31/2019,2
9429615,38661664,5/31/2019,2
37235904,32717593,5/31/2019,2
6520034,46278586,5/31/2019,2
15266950,4430282,5/31/2019,2
23040764,3962709,5/31/2019,2
8882575,48383845,5/31/2019,2
38357309,42137785,5/31/2019,2
32231499,37610661,5/31/2019,2
4426703,36803493,5/31/2019,3
24992063,46724287,5/31/2019,2
18619400,39314377,5/31/2019,2
17632599,34766722,5/31/2019,2
10412539,37447574,5/31/2019,2
34846242,38040259,5/31/2019,2
7443837,35745189,5/31/2019,2
9625718,748384,5/31/2019,2
16864800,31435283,5/31/2019,2
12143540,45734123,5/31/2019,2
14156768,44177402,5/30/2019,6
42358338,35187319,5/30/2019,7
2149505,46169213,5/30/2019,3
23645414,2582200,5/30/2019,2
39476384,46232882,5/30/2019,3
15551583,2689633,5/30/2019,2
41788205,35276005,5/30/2019,2
21378306,7157608,5/30/2019,2
20514888,4014545,5/30/2019,3
37036743,40195659,5/30/2019,3
4541391,43332828,5/30/2019,2
8198231,47270589,5/30/2019,3
41861416,40275993,5/30/2019,2
1799632,34471085,5/30/2019,2
20723643,46211285,5/30/2019,5
12877792,31616603,5/30/2019,2
12877792,4344478,5/30/2019,3
25030469,42909193,5/30/2019,3
6845619,39204763,5/30/2019,2
19172824,35110105,5/30/2019,3
41643536,40195796,5/30/2019,2
6619879,43901185,5/30/2019,2
33242,2899065,5/30/2019,2
14578028,43302449,5/30/2019,2
35068561,38312381,5/30/2019,2
30597010,36484976,5/30/2019,2
42179242,86241,5/30/2019,4
42893916,49890201,5/30/2019,2
33704963,46279019,5/30/2019,2
25401540,5898575,5/30/2019,2
18970823,3042378,5/30/2019,2
14332637,44210013,5/30/2019,3
10155108,39040976,5/30/2019,2
33832836,44741621,5/30/2019,2
16811520,35733846,5/30/2019,2
42904009,48229721,5/30/2019,2
13205114,32078558,5/30/2019,2
31891323,39505997,5/30/2019,2
36355195,38060626,5/30/2019,3
23731367,39050110,5/30/2019,2
16638283,7009715,5/30/2019,2
8621783,41277806,5/30/2019,2
42641588,32395233,5/30/2019,3
14803229,47344415,5/31/2019,2
1561717,48307637,6/1/2019,2
3871607,6296160,6/1/2019,2
14189168,31264988,5/30/2019,2
34025926,34912478,5/30/2019,2
12438736,42456577,5/30/2019,2
19955266,35470354,5/29/2019,3
16074697,34343012,5/29/2019,4
15617735,2690913,5/29/2019,3
4495644,3172126,5/29/2019,2
16074697,51831921,5/29/2019,7
30540195,35289134,5/29/2019,2
1887512,31921926,5/29/2019,2
42216126,34909244,5/29/2019,2
5335233,42415840,5/29/2019,2
26455075,34683732,5/29/2019,2
23259093,44570010,5/29/2019,2
42506121,48548011,5/29/2019,2
21734102,46921014,5/29/2019,2
20039582,41866246,5/29/2019,3
5156815,45288084,5/29/2019,2
10635646,37533087,5/29/2019,2
23540636,47952451,5/29/2019,2
41156153,48074731,5/29/2019,2
13965961,4276672,5/29/2019,2
6312726,33190349,5/29/2019,2
33893083,35234760,5/29/2019,3
1070779,32358950,5/29/2019,2
21391102,42566053,5/29/2019,2
25898813,46370878,5/29/2019,2
31335606,2032179,5/29/2019,4
12964351,34145470,5/29/2019,2
8317542,31775225,5/29/2019,2
31577575,6537354,5/29/2019,2
31001315,38343319,5/30/2019,2
36725019,43803233,5/29/2019,2
30713100,39013973,5/29/2019,2
36773443,31966583,5/29/2019,2
15502447,35755631,5/29/2019,2
30827427,31276752,5/29/2019,2
7180992,38033298,5/29/2019,2
13433045,1295450,5/29/2019,2
37722033,51641440,5/29/2019,2
20026531,3735906,5/29/2019,2
35933030,355455,5/29/2019,2
12070983,48229290,5/29/2019,2
2968697,47299376,5/29/2019,2
23805181,43510813,5/29/2019,2
26135384,37301881,5/29/2019,2
16138603,31712038,5/28/2019,2
3675028,5985070,5/28/2019,2
15704834,46088269,5/28/2019,2
17042922,4570575,5/28/2019,2
35421897,36263458,5/28/2019,3
30015976,31298154,5/28/2019,3
9869383,2379120,5/28/2019,2
10614212,50026079,5/28/2019,2
36429854,37231084,5/28/2019,3
10492867,36869057,5/28/2019,3
6124503,50748367,5/28/2019,2
27767006,33005638,5/28/2019,2
31183588,26619859,5/28/2019,2
10810061,46506432,5/28/2019,2
32062589,46394286,5/28/2019,2
22623969,4474604,5/28/2019,2
15006184,32309999,5/28/2019,3
40571114,4780315,5/28/2019,2
4928444,48456940,5/28/2019,2
34539827,48449119,5/28/2019,3
29295670,48076015,5/28/2019,2
15793576,47390654,5/28/2019,2
20580968,44310637,5/29/2019,2
40532178,39615954,5/28/2019,2
3756061,32282794,5/28/2019,2
15577486,6783291,5/28/2019,2
1724621,37838523,5/28/2019,2
78333,6693395,5/28/2019,2
40914259,3284638,5/28/2019,2
36050241,50909026,5/28/2019,2
13894088,33998558,5/28/2019,2
7097820,44165314,5/28/2019,3
11458418,33813984,5/28/2019,2
10644306,6549518,5/28/2019,3
11300689,46296994,5/28/2019,2
16932751,3255471,5/28/2019,2
33659556,48955664,5/28/2019,2
6644897,39241149,5/28/2019,2
16299786,31249293,5/28/2019,2
26596420,4772498,5/28/2019,2
41475778,31298151,5/28/2019,2
36530138,50602115,5/28/2019,2
20597972,46283042,5/28/2019,2
20456389,4025500,5/28/2019,2
933524,50771651,5/28/2019,2
18133227,51325962,5/28/2019,2
17602365,46481464,5/28/2019,2
31120923,48359844,5/28/2019,2
11513475,37667130,5/28/2019,2
27463094,2595496,5/28/2019,2
1223366,7103776,5/28/2019,2
34658195,37339420,5/28/2019,2
42062953,42695426,5/28/2019,4
42176047,40967281,5/28/2019,2
13498582,438094,5/28/2019,2
4286910,32584896,5/28/2019,2
16150001,44450633,5/28/2019,2
20766120,36511904,5/28/2019,2
3577343,33410739,5/28/2019,2
25564813,42339509,5/28/2019,2
13348596,35557482,5/28/2019,2
40614352,43258068,5/28/2019,2
13213941,7127291,5/28/2019,2
15409499,5794118,5/28/2019,2
8355702,42466588,5/28/2019,2
28872519,40219231,5/28/2019,6
12246393,4552938,5/28/2019,2
35585175,40276034,5/28/2019,2
34674528,46346443,5/28/2019,2
9360198,44294313,5/28/2019,3
42249733,50079916,5/28/2019,2
22106382,43221710,5/28/2019,2
23873144,37614481,5/28/2019,2
29109719,40651619,5/28/2019,3
35440574,50514752,5/28/2019,7
18395288,4919746,5/28/2019,2
22427428,32653423,5/28/2019,2
25250974,46549901,5/28/2019,2
35584082,558346,5/28/2019,2
42124613,2583207,5/28/2019,2
22749783,2848578,5/28/2019,2
15159037,31991199,5/28/2019,2
33792938,46521236,5/28/2019,2
23090076,36942047,5/28/2019,2
21663487,31308592,5/28/2019,2
3199770,37667607,5/28/2019,2
17658310,43503997,5/28/2019,2
41894976,40276011,5/28/2019,2
8654461,33076219,5/28/2019,2
42427248,43155001,5/28/2019,2
10452359,43506699,5/28/2019,2
35325025,30561109,5/28/2019,2
13074285,36296332,5/28/2019,2
3830222,36398241,5/29/2019,2
1268004,39043924,5/28/2019,2
42028213,40265147,5/28/2019,2
41545035,1068805,5/27/2019,3
11153706,49921066,5/27/2019,2
28077032,43488886,5/27/2019,2
4829682,34853374,5/27/2019,3
14610144,1751385,5/27/2019,3
3316567,44042998,5/27/2019,2
23604044,33868730,5/27/2019,2
18686037,36887907,5/27/2019,2
12816065,6296161,5/27/2019,2
4784,6896403,5/27/2019,2
19885264,7036103,5/27/2019,4
7456395,31737186,5/27/2019,2
34438907,36545277,5/27/2019,2
8635714,47853249,5/27/2019,3
17156912,31296869,5/27/2019,3
20034758,46475653,5/27/2019,2
24968287,40262308,5/27/2019,2
18673906,47864485,5/27/2019,2
29160154,36485426,5/27/2019,2
14744568,4316003,5/27/2019,2
38873546,50416668,5/27/2019,2
24094883,47957763,5/27/2019,2
12661488,51087229,5/27/2019,2
34814069,40428551,5/27/2019,2
4824823,36898328,5/27/2019,2
18168048,47377885,5/27/2019,2
15029044,2026122,5/27/2019,2
30968221,35432381,5/27/2019,2
6643456,156608,5/27/2019,2
37906674,33333841,5/27/2019,2
30499954,34707274,5/27/2019,2
9047478,36534317,5/27/2019,5
8003912,42624931,5/27/2019,2
19150835,3282032,5/27/2019,2
14376617,37749000,5/27/2019,2
1348932,173440,5/27/2019,2
12219685,40774766,5/27/2019,3
39489986,48598431,5/27/2019,2
26494396,34548648,5/27/2019,2
41955178,41186372,5/27/2019,2
36420587,46272726,5/27/2019,2
21558426,42120341,5/27/2019,3
32802263,5778187,5/27/2019,2
15741841,33091396,5/27/2019,3
3638325,34424388,5/27/2019,2
14992751,35625461,5/27/2019,2
12482470,32193425,5/27/2019,2
6737398,32329369,5/27/2019,2
4775113,40293799,5/27/2019,2
41782577,44471280,5/27/2019,2
9724657,34093155,5/27/2019,3
15897962,34985914,5/27/2019,2
11509800,38127333,5/27/2019,2
31613767,48799627,5/27/2019,2
10290230,3340765,5/27/2019,2
4358452,45281816,5/27/2019,2
19112664,47005302,5/27/2019,3
19974467,36435060,5/27/2019,3
23260248,42280476,5/27/2019,2
17427019,6682418,5/27/2019,2
21965082,6029435,5/27/2019,2
42585319,43532127,5/27/2019,2
39097594,41913693,5/27/2019,4
18283909,32151680,5/27/2019,2
10297894,3901904,5/27/2019,2
11346069,4836530,5/27/2019,2
3190757,39750018,5/27/2019,2
41977667,42881841,5/27/2019,2
41356608,31223027,5/27/2019,2
10542488,38638759,5/27/2019,2
37252444,47086276,5/27/2019,2
30075971,6391604,5/27/2019,2
15917990,46792635,5/27/2019,2
29112582,46304670,5/27/2019,2
15698134,50376778,5/27/2019,2
990647,32879191,5/27/2019,2
35163844,6590770,5/27/2019,2
16573881,48814089,5/27/2019,2
7006004,35042075,5/27/2019,2
14063206,31632755,5/27/2019,2
20283643,49162514,5/27/2019,2
12863641,44700993,5/27/2019,2
21880588,47985629,5/27/2019,2
22709876,3466380,5/27/2019,2
5722521,1008436,5/27/2019,2
36129300,31578176,5/27/2019,2
40131806,35616441,5/27/2019,2
17176536,31906880,5/27/2019,2
16254588,3597752,5/27/2019,2
12479630,32283598,5/27/2019,2
34414192,40153668,5/27/2019,2
13330047,3763676,5/27/2019,2
4258704,35080946,5/27/2019,2
4821319,39429759,5/27/2019,3
39005051,47704965,5/27/2019,2
27557666,36289070,5/27/2019,2
12726066,35491300,5/27/2019,2
26254969,2523398,5/27/2019,2
12880415,34250048,5/27/2019,2
25581310,38765699,5/27/2019,2
10113448,43332766,5/27/2019,2
414949,7000759,5/27/2019,2
2174137,44472163,5/27/2019,2
14196230,44184492,5/27/2019,2
8648968,33916868,5/27/2019,2
863271,42622430,5/27/2019,2
13223195,5773689,5/27/2019,2
11046084,2415085,5/27/2019,2
42574956,46165070,5/27/2019,2
25219639,51173038,5/27/2019,2
12205688,6638151,5/27/2019,2
10826029,31838746,5/27/2019,2
16195802,43548228,5/27/2019,2
39891382,35238706,5/27/2019,2
12853844,34544566,5/27/2019,2
11471429,50073515,5/27/2019,2
13311704,47939173,5/27/2019,2
41089876,7047323,5/27/2019,2
19947522,47120871,5/27/2019,2
42157980,46431355,5/27/2019,2
36142645,7144923,5/27/2019,2
2508865,35606228,5/27/2019,2
34004758,34936403,5/27/2019,2
22371751,3542000,5/27/2019,2
28079905,32887155,5/27/2019,2
32778613,6896392,5/27/2019,2
2472086,33140033,5/27/2019,2
13310767,35753443,5/27/2019,2
16521783,25593309,5/26/2019,2
33065463,32960004,5/26/2019,2
10596402,3489081,5/26/2019,2
22054163,32027794,5/26/2019,2
27188242,1008436,5/27/2019,3
17916485,37145753,5/27/2019,2
19052628,36682160,5/27/2019,2
24442716,44596163,5/27/2019,2
3675459,31517256,5/27/2019,2
42513496,32988462,5/27/2019,2
10489724,4659951,5/27/2019,2
14745667,31474149,5/27/2019,2
2364365,34504448,5/27/2019,2
41668037,40276058,5/27/2019,2
197483,36402096,5/27/2019,2
21474243,3704365,5/27/2019,2
19233606,1069960,5/26/2019,2
3175426,37285334,5/26/2019,3
13368784,37738021,5/27/2019,2
16846220,46627730,5/27/2019,2
41081377,37221868,5/26/2019,2
12217613,42614538,5/26/2019,2
14348822,32202928,5/26/2019,2
20096056,31168273,5/26/2019,2
5715829,4050478,5/26/2019,2
42486446,36904549,5/26/2019,2
8513488,50743820,5/26/2019,2
28837806,39926490,5/26/2019,2
26995391,3253486,5/26/2019,2
8116136,31816789,5/26/2019,2
16997024,5808221,5/26/2019,2
27123032,51421237,5/26/2019,2
20654683,1008343,5/26/2019,2
16200345,31871057,5/26/2019,2
24525855,45995862,5/27/2019,2
25145430,34611954,5/27/2019,2
4127285,4367346,5/27/2019,2
5581479,33028883,5/27/2019,2
28967843,3939601,5/26/2019,2
37235513,47440132,5/26/2019,2
41613419,101086,5/26/2019,2
5541595,37206782,5/26/2019,2
21881508,46916949,5/26/2019,2
12318984,146857,5/26/2019,2
3568056,39340965,5/26/2019,2
8639975,31225976,5/26/2019,2
30787806,43279538,5/26/2019,2
1999361,34807224,5/26/2019,2
4013274,47745765,5/26/2019,2
20024851,36877232,5/26/2019,2
28054537,42105793,5/26/2019,4
31880048,41697824,5/26/2019,3
42412827,6636355,5/26/2019,2
41764527,11742359,5/26/2019,2
24905860,44588465,5/26/2019,2
8168076,35168766,5/26/2019,2
29632278,47062762,5/26/2019,2
18916293,4617345,5/26/2019,2
885351,6979844,5/26/2019,2
849975,41875608,5/26/2019,2
26215531,1069664,5/26/2019,2
4578508,34732051,5/26/2019,2
15176330,44747295,5/26/2019,2
13045055,34467645,5/26/2019,2
35678007,45192866,5/26/2019,2
2847890,3735903,5/27/2019,2
2508921,46453298,5/27/2019,2
21508450,48798563,5/27/2019,2
6343215,37244082,5/27/2019,2
2951014,43510983,5/27/2019,2
17762286,47215304,5/26/2019,2
17171976,48501966,5/26/2019,2
13922890,6280997,5/26/2019,2
1920703,34968764,5/26/2019,2
38756930,42138282,5/26/2019,2
21535473,43468545,5/26/2019,4
15491715,32098882,5/26/2019,2
2095400,42944026,5/26/2019,3
23609749,35406479,5/26/2019,2
6067518,48072551,5/26/2019,2
3477205,48833859,5/26/2019,2
10299520,35343962,5/26/2019,4
15495413,42494789,5/26/2019,2
1385028,3989601,5/26/2019,2
14392700,35892406,5/26/2019,2
18662540,7103581,5/26/2019,2
25693416,7154380,5/26/2019,2
29388789,39709118,5/26/2019,2
25613270,49462893,5/26/2019,2
27123032,36417815,5/26/2019,3
26405401,38509725,5/26/2019,3
19905083,33873318,5/26/2019,2
25221424,31081439,5/26/2019,2
2128379,43524724,5/26/2019,2
3755613,46887357,5/26/2019,3
21546310,47872897,5/26/2019,2
29069069,6411072,5/26/2019,2
1081465,46862924,5/26/2019,2
6092282,44484483,5/26/2019,2
925047,36856566,5/26/2019,2
17141692,44805180,5/26/2019,2
37996944,47627803,5/26/2019,2
12583279,3401510,5/26/2019,2
21875238,35267082,5/26/2019,2
16461482,37232798,5/26/2019,2
17170040,40776911,5/26/2019,2
16341776,1953398,5/26/2019,2
3924518,42567302,5/26/2019,2
10121429,33028208,5/26/2019,2
17746174,2342407,5/26/2019,2
18037917,12726709,5/26/2019,2
21421134,42695504,5/26/2019,2
20561778,32915026,5/26/2019,2
1465149,35469135,5/26/2019,2
10567414,6931260,5/26/2019,2
8272334,32193659,5/26/2019,2
4214218,44744303,5/26/2019,2
4372553,4909535,5/26/2019,2
41788823,43757870,5/26/2019,3
22447594,46023228,5/26/2019,2
15295219,42659641,5/26/2019,2
24434719,36518121,5/26/2019,4
14211340,43457693,5/26/2019,2
27919142,33056893,5/26/2019,2
19505790,38074854,5/26/2019,2
11489555,47478745,5/26/2019,2
20077745,47930583,5/26/2019,2
2123837,34235637,5/26/2019,2
21528761,48222316,5/26/2019,2
13416526,32241530,5/26/2019,2
14040695,31247885,5/26/2019,2
1751911,53238,5/26/2019,3
13673443,4367617,5/26/2019,2
33712351,50728715,5/26/2019,2
25394941,31274129,5/26/2019,2
10042206,35134821,5/26/2019,2
12230340,32055878,5/26/2019,2
12354562,32079069,5/26/2019,2
6391728,6190983,5/26/2019,2
10896092,37405916,5/26/2019,2
2468209,4460703,5/26/2019,4
26722134,42602971,5/26/2019,2
5683753,38034728,5/26/2019,3
21258197,4132844,5/26/2019,3
13471979,1207259,5/26/2019,2
12798596,48025913,5/26/2019,2
11411742,35679648,5/26/2019,2
7138226,42671309,5/26/2019,2
1578960,33858679,5/25/2019,2
14243962,3675585,5/25/2019,2
27171770,47107285,5/25/2019,2
24089544,36296332,5/25/2019,2
42326969,4661104,5/25/2019,3
38920203,46240521,5/25/2019,2
5072691,33527950,5/25/2019,3
32951014,36802810,5/25/2019,2
19912903,7141684,5/25/2019,2
21663894,47750473,5/26/2019,2
17788419,42695372,5/26/2019,2
1469478,39696016,5/26/2019,2
29964285,40591736,5/26/2019,2
14289585,7075921,5/26/2019,2
41788823,47058415,5/26/2019,2
5334524,44742767,5/25/2019,2
17870914,34532397,5/26/2019,2
6000156,36254072,5/26/2019,2
4376221,35305806,5/26/2019,2
3628712,46130148,5/26/2019,2
5678397,4780625,5/26/2019,2
42417296,46065345,5/26/2019,2
3456559,41659818,5/25/2019,2
14581789,31160380,5/25/2019,2
37669315,2585577,5/25/2019,2
36142211,40485246,5/25/2019,2
22710475,44336752,5/25/2019,2
42448914,50770682,5/26/2019,2
15785149,46401919,5/25/2019,2
31615684,44131003,5/25/2019,2
20733433,37716002,5/25/2019,2
1022057,39774713,5/26/2019,2
14933418,51028256,5/26/2019,2
550907,6896803,5/26/2019,2
23552441,31160978,5/26/2019,2
10700241,44290069,5/26/2019,2
13930580,6256840,5/25/2019,2
2091897,6806733,5/25/2019,2
25842230,35588955,5/25/2019,3
26910608,32640519,5/25/2019,2
40714941,40512295,5/27/2019,2
10330920,46252692,5/27/2019,2
2308926,35134963,5/27/2019,2
32708515,32590742,5/27/2019,2
40243756,2573715,5/25/2019,2
39358565,40575423,5/25/2019,2
3055008,7035620,5/25/2019,2
11753613,7026229,5/25/2019,2
12126340,47592357,5/25/2019,2
20369383,39916664,5/25/2019,2
30156081,42403563,5/25/2019,2
13900500,713995,5/25/2019,2
42221005,33334128,5/25/2019,2
16363790,4011203,5/25/2019,2
14869199,42804691,5/25/2019,2
11718105,41884885,5/25/2019,2
15041298,47314718,5/25/2019,2
15139238,31611215,5/25/2019,3
822267,49095264,5/25/2019,3
36915399,45637553,5/25/2019,2
1544811,33826378,5/25/2019,2
13017625,43468642,5/25/2019,2
15923290,46301938,5/25/2019,2
5796415,6300991,5/25/2019,2
11657314,37309993,5/25/2019,2
38185644,1263120,5/25/2019,2
11614173,3036232,5/25/2019,2
29933911,32970068,5/25/2019,2
12117378,35134963,5/25/2019,2
37110728,50602161,5/25/2019,2
1934436,33712505,5/25/2019,2
38436624,50602118,5/25/2019,3
1774820,36922347,5/25/2019,2
22480185,34244790,5/25/2019,2
7500859,36354228,5/25/2019,2
1739414,34473666,5/25/2019,2
6362911,7155818,5/25/2019,2
10567485,46939597,5/25/2019,2
29108720,2573745,5/25/2019,2
29108720,35863689,5/25/2019,2
16685116,35188772,5/25/2019,2
16405990,46159421,6/16/2019,2
30656308,50711152,6/16/2019,2
3868881,4033617,6/16/2019,2
44384104,41632914,6/16/2019,3
7350589,50184024,6/16/2019,2
9919565,48084134,6/16/2019,2
991713,31342134,6/16/2019,2
31403328,2573579,6/16/2019,2
26265040,2582192,6/16/2019,2
15188935,39761024,6/16/2019,2
10701151,33649803,6/16/2019,2
946744,4746276,6/16/2019,2
6209977,31516269,6/16/2019,4
13258026,35540899,6/16/2019,2
21082375,35429146,6/16/2019,2
15316394,43138854,6/16/2019,2
11115881,5213601,6/16/2019,2
25261068,6477004,6/16/2019,2
15840179,38781622,6/16/2019,2
11181056,40452386,6/16/2019,2
2346497,49744783,6/16/2019,2
7791450,48963095,6/16/2019,2
32367995,34432818,6/15/2019,2
6998612,52515200,6/16/2019,2
11335756,53622909,6/15/2019,2
44257526,42382405,6/15/2019,2
6925765,4904749,6/15/2019,2
11241918,34415088,6/15/2019,2
3611843,43873315,6/15/2019,2
29209330,41505393,6/15/2019,2
21905534,32335350,6/15/2019,4
10108369,2580509,6/15/2019,2
10430741,34770906,6/15/2019,2
41427636,6055152,6/15/2019,2
